,id,article_id,evidence_type
10874,fa0009,0,t2t
10875,fa0009,4,t2t
10876,fa0009,5,t2t
10877,mi1419,2,t2t
10878,mi1419,8,t2t
10879,fa3314,6,t2t
10880,mi2258,0,t2t
10881,mi2258,8,t2t
10882,mi0430,0,t2t
10883,fa0442,2,t2t
10884,fa0442,3,t2t
10885,fa0442,9,i2t
10886,fa0232,0,t2t
10887,fa0232,3,t2t
10888,fa0232,8,t2t
10889,mi1568,1,t2t
10890,mi1568,2,t2t
10891,mi1568,5,t2t
10892,fa1370,0,t2t
10893,fa1370,1,t2t
10894,fa1370,3,t2t
10895,fa1370,5,t2t
10896,fa1370,7,t2t
10897,fa2681,6,t2t
10898,fa2212,0,t2t
10899,fa2212,6,t2t
10900,mi3187,0,t2t
10901,mi3187,2,t2t
10902,mi3187,3,t2t
10903,mi3187,4,t2t
10904,mi3187,8,t2t
10905,mi3187,8,i2t
10906,mi3101,4,t2t
10907,mi3101,9,t2t
10908,fa4167,0,t2t
10909,fa4167,6,t2t
10910,fa0868,3,t2t
10911,fa0868,8,t2t
10912,mi4724,3,t2t
10913,mi4724,4,t2t
10914,mi4724,0,i2t
10915,fa3045,1,t2t
10916,fa3045,2,t2t
10917,fa3045,4,t2t
10918,fa3045,5,t2t
10919,fa3045,7,t2t
10920,fa3045,8,t2t
10921,fa3045,9,t2t
10922,fa3841,0,t2t
10923,fa3841,1,t2t
10924,fa3841,5,t2t
10925,fa3841,1,i2t
10926,mi1132,1,t2t
10927,mi1132,4,t2t
10928,fa3737,0,t2t
10929,fa3737,1,t2t
10930,fa3737,5,t2t
10931,mi2279,0,t2t
10932,mi2279,1,t2t
10933,mi2279,6,t2t
10934,mi3120,3,t2t
10935,mi3120,1,i2t
10936,mi3120,6,i2t
10937,fa0202,1,t2t
10938,fa0202,2,t2t
10939,fa0202,3,t2t
10940,fa0202,6,t2t
10941,fa0202,8,t2t
10942,fa0202,3,i2t
10943,fa0202,4,i2t
10944,fa0202,5,i2t
10945,fa0202,7,i2t
10946,fa3091,0,t2t
10947,fa3091,1,t2t
10948,fa3091,3,t2t
10949,fa3091,4,t2t
10950,fa3091,5,t2t
10951,fa3091,7,t2t
10952,fa3091,3,i2t
10953,fa3091,7,i2t
10954,fa2686,3,t2t
10955,fa2686,6,t2t
10956,fa2686,7,t2t
10957,mi1675,4,i2t
10958,fa0815,3,t2t
10959,fa0815,9,t2t
10960,mi3602,6,i2t
10961,mi1873,0,t2t
10962,mi1873,5,t2t
10963,mi1873,7,t2t
10964,mi1873,9,t2t
10965,mi1873,0,i2t
10966,mi1873,9,i2t
10967,mi2456,0,t2t
10968,mi2456,1,t2t
10969,mi2456,2,t2t
10970,mi2456,3,t2t
10971,fa3818,1,t2t
10972,fa3818,2,t2t
10973,fa3818,3,t2t
10974,fa3818,4,t2t
10975,fa3818,5,t2t
10976,fa3818,7,t2t
10977,fa3818,8,t2t
10978,fa3818,3,i2t
10979,mi2601,0,t2t
10980,mi2601,1,t2t
10981,mi2601,4,t2t
10982,mi2601,5,t2t
10983,mi2601,0,i2t
10984,mi2601,1,i2t
10985,mi2601,2,i2t
10986,mi4378,0,i2t
10987,mi4378,4,i2t
10988,mi4378,8,i2t
10989,mi3626,1,t2t
10990,mi3626,2,t2t
10991,mi3626,3,t2t
10992,mi3626,4,t2t
10993,mi3626,5,t2t
10994,mi3626,6,t2t
10995,mi3626,7,t2t
10996,mi3626,9,t2t
10997,mi3626,4,i2t
10998,fa2108,2,t2t
10999,fa2108,3,t2t
11000,fa2108,4,t2t
11001,fa2588,4,t2t
11002,fa2588,5,t2t
11003,fa2588,6,t2t
11004,fa2588,9,t2t
11005,mi5033,0,t2t
11006,mi1350,6,t2t
11007,mi1125,0,t2t
11008,mi1125,2,t2t
11009,mi1125,4,t2t
11010,mi1125,5,t2t
11011,mi1125,6,t2t
11012,mi1125,8,t2t
11013,mi1125,9,t2t
11014,mi1125,3,i2t
11015,mi1125,5,i2t
11016,mi1125,6,i2t
11017,mi1125,9,i2t
11018,fa2541,3,t2t
11019,fa2541,5,t2t
11020,fa0087,3,t2t
11021,mi4406,0,t2t
11022,mi4406,2,t2t
11023,mi4406,4,t2t
11024,mi4406,5,t2t
11025,mi4406,6,t2t
11026,mi4406,8,t2t
11027,mi4406,0,i2t
11028,mi4406,9,i2t
11029,fa3222,0,t2t
11030,fa3222,1,t2t
11031,fa3222,2,t2t
11032,fa3222,3,t2t
11033,fa3222,4,t2t
11034,fa3222,5,t2t
11035,fa3222,6,t2t
11036,fa3807,8,t2t
11037,fa2550,1,t2t
11038,fa3450,0,t2t
11039,fa3450,1,t2t
11040,fa3450,2,t2t
11041,fa3450,4,t2t
11042,fa3450,5,t2t
11043,fa3450,6,t2t
11044,fa3450,7,t2t
11045,fa3450,8,t2t
11046,fa3450,5,i2t
11047,fa3450,6,i2t
11048,fa3450,7,i2t
11049,fa3323,0,t2t
11050,fa3323,3,t2t
11051,fa3323,4,t2t
11052,fa3323,5,t2t
11053,fa3323,8,t2t
11054,fa3323,0,i2t
11055,fa0220,0,t2t
11056,mi1706,0,t2t
11057,mi1706,1,t2t
11058,mi1706,2,t2t
11059,mi1706,7,t2t
11060,mi1706,9,t2t
11061,mi1706,8,i2t
11062,mi0158,2,t2t
11063,mi0158,3,t2t
11064,mi0158,6,t2t
11065,mi0206,1,t2t
11066,fa3899,3,t2t
11067,fa3899,7,t2t
11068,mi0974,6,i2t
11069,fa2618,0,t2t
11070,fa2618,3,t2t
11071,fa2618,4,t2t
11072,fa2618,5,t2t
11073,fa2618,6,t2t
11074,fa2618,9,t2t
11075,mi1270,0,i2t
11076,mi1270,1,i2t
11077,mi1270,8,i2t
11078,mi2840,2,t2t
11079,mi2840,6,t2t
11080,mi2840,7,t2t
11081,mi2840,8,t2t
11082,fa2373,0,t2t
11083,fa2373,1,t2t
11084,fa2373,3,t2t
11085,fa2373,4,t2t
11086,fa2373,5,t2t
11087,fa2373,7,t2t
11088,fa2373,8,t2t
11089,mi2538,0,t2t
11090,mi2538,4,t2t
11091,mi2538,5,t2t
11092,mi2538,6,t2t
11093,mi2538,7,t2t
11094,mi2538,8,t2t
11095,mi2538,5,i2t
11096,mi3700,4,t2t
11097,mi2503,0,t2t
11098,fa0787,0,t2t
11099,fa1069,0,t2t
11100,fa1069,7,t2t
11101,fa1069,8,t2t
11102,fa1069,9,t2t
11103,mi1111,0,t2t
11104,mi1111,1,t2t
11105,mi1111,3,t2t
11106,mi1111,4,t2t
11107,mi1111,5,t2t
11108,mi1111,9,t2t
11109,mi1111,5,i2t
11110,fa1840,0,i2t
11111,fa1840,4,i2t
11112,mi3710,4,i2t
11113,mi3710,8,i2t
11114,mi0199,2,t2t
11115,mi0199,4,t2t
11116,mi0199,5,t2t
11117,mi0199,6,t2t
11118,mi0199,7,t2t
11119,mi0199,8,t2t
11120,mi0199,9,t2t
11121,mi0199,0,i2t
11122,fa1339,0,t2t
11123,fa1339,1,t2t
11124,fa1339,2,t2t
11125,fa1339,0,i2t
11126,fa1339,1,i2t
11127,mi3229,0,t2t
11128,mi3229,1,t2t
11129,mi4230,7,i2t
11130,mi0411,1,t2t
11131,mi0411,3,t2t
11132,mi0411,7,t2t
11133,mi0411,8,t2t
11134,mi0411,9,t2t
11135,mi0041,1,t2t
11136,mi0041,6,t2t
11137,mi0041,7,t2t
11138,fa1387,2,t2t
11139,fa1387,0,i2t
11140,fa1387,6,i2t
11141,fa3174,0,t2t
11142,fa3174,3,t2t
11143,fa3174,4,t2t
11144,fa3174,5,t2t
11145,fa3174,6,t2t
11146,fa3174,7,t2t
11147,fa3174,9,t2t
11148,fa3174,0,i2t
11149,mi1741,0,t2t
11150,mi1741,1,t2t
11151,mi1741,2,t2t
11152,mi1741,4,t2t
11153,mi1741,6,t2t
11154,mi1741,7,t2t
11155,mi1741,1,i2t
11156,mi1741,2,i2t
11157,mi1741,9,i2t
11158,mi2517,0,t2t
11159,mi2517,1,t2t
11160,mi2517,3,t2t
11161,mi2517,4,t2t
11162,mi2517,6,t2t
11163,mi2517,7,t2t
11164,mi2517,8,t2t
11165,mi2517,9,t2t
11166,mi2517,0,i2t
11167,mi2517,2,i2t
11168,mi2517,6,i2t
11169,fa1305,1,t2t
11170,fa1305,3,t2t
11171,fa1305,7,t2t
11172,fa3591,1,t2t
11173,fa1854,0,t2t
11174,fa1854,1,t2t
11175,fa1854,2,t2t
11176,fa1854,4,t2t
11177,fa1854,6,t2t
11178,fa1854,7,t2t
11179,fa1854,8,t2t
11180,fa2519,0,t2t
11181,fa2519,4,t2t
11182,fa2519,5,t2t
11183,mi4110,1,t2t
11184,mi4110,3,t2t
11185,fa3066,8,t2t
11186,mi2449,2,t2t
11187,mi2449,6,t2t
11188,mi3982,0,t2t
11189,mi3982,4,t2t
11190,mi3982,5,t2t
11191,fa2631,0,t2t
11192,fa2631,1,t2t
11193,fa2631,2,t2t
11194,fa2631,5,t2t
11195,fa2631,6,t2t
11196,fa2631,7,t2t
11197,fa2631,9,t2t
11198,fa2631,2,i2t
11199,fa2631,6,i2t
11200,fa2631,7,i2t
11201,fa3002,0,t2t
11202,fa3002,1,t2t
11203,fa3002,2,t2t
11204,fa3002,4,t2t
11205,fa3002,5,t2t
11206,fa3002,7,t2t
11207,fa3002,8,t2t
11208,fa3002,9,t2t
11209,fa3002,0,i2t
11210,fa3002,2,i2t
11211,fa3002,4,i2t
11212,fa3002,5,i2t
11213,fa2353,0,t2t
11214,fa2353,2,t2t
11215,fa2353,3,t2t
11216,fa2353,4,t2t
11217,fa2353,5,t2t
11218,fa2353,7,t2t
11219,mi1800,3,t2t
11220,mi1800,4,t2t
11221,mi1800,5,t2t
11222,mi1800,7,t2t
11223,mi1800,8,t2t
11224,fa3791,0,t2t
11225,fa3791,1,t2t
11226,fa3791,2,t2t
11227,fa3791,5,t2t
11228,fa3791,6,t2t
11229,fa3791,8,t2t
11230,fa3791,9,t2t
11231,fa3791,0,i2t
11232,fa3791,1,i2t
11233,fa3791,6,i2t
11234,fa3754,1,t2t
11235,fa3754,3,t2t
11236,mi3386,0,t2t
11237,mi3386,1,t2t
11238,mi3386,5,t2t
11239,mi3386,8,t2t
11240,fa4172,1,t2t
11241,fa4172,2,t2t
11242,fa4172,3,t2t
11243,fa4172,4,t2t
11244,fa4172,5,t2t
11245,fa4172,7,t2t
11246,fa4172,8,t2t
11247,fa4172,9,t2t
11248,mi2851,2,t2t
11249,mi2851,6,t2t
11250,mi2851,9,t2t
11251,mi2851,1,i2t
11252,mi2851,2,i2t
11253,mi2851,3,i2t
11254,mi4696,0,t2t
11255,mi4696,1,t2t
11256,fa3183,0,t2t
11257,fa3183,2,t2t
11258,fa3183,4,t2t
11259,fa3183,5,t2t
11260,fa3183,6,t2t
11261,fa3183,0,i2t
11262,fa3183,1,i2t
11263,fa3183,2,i2t
11264,fa3183,4,i2t
11265,mi2794,6,i2t
11266,mi2794,9,i2t
11267,mi4305,0,t2t
11268,mi4251,1,t2t
11269,mi4251,2,t2t
11270,mi4251,3,t2t
11271,mi4251,4,t2t
11272,mi4251,7,t2t
11273,mi4251,9,t2t
11274,mi4251,3,i2t
11275,mi4251,6,i2t
11276,mi4251,8,i2t
11277,fa2062,0,t2t
11278,mi3967,2,t2t
11279,mi3967,4,t2t
11280,mi3967,7,t2t
11281,mi3967,9,t2t
11282,fa0588,2,t2t
11283,fa0588,6,t2t
11284,fa0588,8,t2t
11285,fa0588,2,i2t
11286,fa0588,8,i2t
11287,fa0177,0,t2t
11288,fa0177,3,t2t
11289,fa0177,5,t2t
11290,fa0177,8,t2t
11291,fa0177,9,t2t
11292,fa0338,0,t2t
11293,fa0338,3,t2t
11294,fa0338,4,t2t
11295,fa0338,6,t2t
11296,fa0338,8,t2t
11297,fa1336,0,t2t
11298,fa1336,1,t2t
11299,fa1336,2,t2t
11300,fa1336,3,t2t
11301,fa1336,4,t2t
11302,fa1336,6,t2t
11303,fa1336,7,t2t
11304,fa1336,9,t2t
11305,fa1336,1,i2t
11306,fa1336,2,i2t
11307,fa1336,4,i2t
11308,fa1336,5,i2t
11309,fa1336,6,i2t
11310,fa1336,7,i2t
11311,fa1336,8,i2t
11312,mi2118,3,t2t
11313,mi2118,7,t2t
11314,mi2118,8,t2t
11315,mi2118,5,i2t
11316,fa2330,3,t2t
11317,fa2330,5,t2t
11318,fa2330,4,i2t
11319,fa1656,0,t2t
11320,fa1656,1,t2t
11321,fa1656,3,t2t
11322,fa1656,4,t2t
11323,fa1656,5,t2t
11324,fa1656,0,i2t
11325,fa1656,8,i2t
11326,mi1317,1,t2t
11327,mi1317,2,t2t
11328,mi1317,5,i2t
11329,fa2752,0,t2t
11330,fa2752,5,t2t
11331,mi2746,0,t2t
11332,mi2746,2,t2t
11333,mi2746,3,t2t
11334,fa1722,1,t2t
11335,fa1722,3,t2t
11336,fa1722,4,t2t
11337,fa0187,0,t2t
11338,fa0187,3,t2t
11339,fa0187,6,t2t
11340,fa0187,8,t2t
11341,mi2562,0,t2t
11342,mi2562,2,t2t
11343,mi2562,1,i2t
11344,fa3044,4,t2t
11345,fa3044,5,t2t
11346,fa3044,7,t2t
11347,fa3044,9,i2t
11348,mi0066,1,t2t
11349,mi0066,2,t2t
11350,mi0066,3,t2t
11351,mi0066,5,t2t
11352,mi0066,7,t2t
11353,mi0066,8,t2t
11354,fa3316,0,t2t
11355,mi2330,0,t2t
11356,mi2330,1,t2t
11357,mi2330,2,t2t
11358,mi2330,3,t2t
11359,mi2330,4,t2t
11360,mi2330,5,t2t
11361,mi2330,7,t2t
11362,mi2330,8,t2t
11363,mi2330,9,t2t
11364,mi2330,0,i2t
11365,mi2330,5,i2t
11366,mi2330,6,i2t
11367,mi2330,7,i2t
11368,mi2330,8,i2t
11369,mi0718,1,t2t
11370,mi0718,2,t2t
11371,mi0718,3,t2t
11372,mi0718,5,t2t
11373,fa0703,0,t2t
11374,fa0703,2,t2t
11375,fa0703,4,t2t
11376,fa0703,6,t2t
11377,fa0703,4,i2t
11378,fa0703,6,i2t
11379,mi1589,0,t2t
11380,mi1589,1,t2t
11381,mi1589,2,t2t
11382,mi1589,3,t2t
11383,mi1589,4,t2t
11384,mi1589,5,t2t
11385,mi1589,8,t2t
11386,mi1589,9,t2t
11387,mi4941,0,t2t
11388,mi4941,5,t2t
11389,mi4667,0,t2t
11390,mi4667,1,t2t
11391,mi4667,5,t2t
11392,mi4667,7,t2t
11393,mi4667,9,t2t
11394,mi0328,0,t2t
11395,mi0328,1,t2t
11396,mi0328,2,t2t
11397,mi0328,6,t2t
11398,mi0328,7,t2t
11399,mi0328,9,t2t
11400,fa3250,0,t2t
11401,fa3250,1,t2t
11402,fa3250,2,t2t
11403,fa3250,3,t2t
11404,fa3250,4,t2t
11405,fa3250,7,t2t
11406,fa3250,9,t2t
11407,fa2087,0,t2t
11408,fa2087,3,t2t
11409,fa2087,9,t2t
11410,mi2314,0,t2t
11411,mi2314,3,t2t
11412,mi2314,5,t2t
11413,mi2314,9,t2t
11414,mi2314,3,i2t
11415,fa1829,2,t2t
11416,fa1829,8,t2t
11417,fa3926,1,t2t
11418,fa3926,2,t2t
11419,fa3926,5,t2t
11420,fa3926,7,t2t
11421,fa3926,8,t2t
11422,mi4052,0,t2t
11423,mi4052,5,t2t
11424,mi4052,6,t2t
11425,mi4052,8,t2t
11426,mi4052,9,t2t
11427,fa3111,9,t2t
11428,fa1105,0,t2t
11429,fa1105,1,t2t
11430,fa1105,2,t2t
11431,fa1105,3,i2t
11432,fa1105,7,i2t
11433,fa4301,2,t2t
11434,fa0210,1,t2t
11435,fa0210,4,t2t
11436,fa0210,7,t2t
11437,fa0210,1,i2t
11438,mi0794,1,t2t
11439,mi0794,2,t2t
11440,mi0794,3,t2t
11441,mi0794,4,t2t
11442,mi0794,5,t2t
11443,mi0794,7,t2t
11444,mi0876,5,t2t
11445,mi0876,6,t2t
11446,fa1201,6,t2t
11447,fa1201,9,t2t
11448,fa4035,7,i2t
11449,mi3742,1,t2t
11450,mi3742,3,t2t
11451,mi3742,4,t2t
11452,mi3742,5,t2t
11453,mi3742,6,t2t
11454,mi3742,7,t2t
11455,mi3742,8,t2t
11456,mi3742,9,t2t
11457,mi3742,1,i2t
11458,mi3742,2,i2t
11459,mi3742,5,i2t
11460,mi3742,6,i2t
11461,mi3377,3,t2t
11462,mi3377,4,t2t
11463,mi3377,5,t2t
11464,mi3377,6,t2t
11465,mi3377,7,t2t
11466,mi3377,9,t2t
11467,mi3377,1,i2t
11468,mi1480,0,t2t
11469,fa0021,2,t2t
11470,fa0021,4,t2t
11471,fa0021,5,t2t
11472,fa0021,3,i2t
11473,fa0021,9,i2t
11474,mi1283,0,t2t
11475,fa3736,1,t2t
11476,fa3736,2,t2t
11477,fa3736,3,t2t
11478,fa3736,4,t2t
11479,fa3736,5,t2t
11480,fa3736,6,t2t
11481,fa3736,8,t2t
11482,fa3736,9,t2t
11483,fa3736,0,i2t
11484,fa3736,5,i2t
11485,fa3736,8,i2t
11486,mi0068,1,t2t
11487,mi0068,2,t2t
11488,mi0068,4,t2t
11489,mi0068,5,t2t
11490,fa0208,0,t2t
11491,mi3677,2,t2t
11492,mi3677,3,t2t
11493,mi3677,8,t2t
11494,mi3677,9,t2t
11495,fa2957,5,t2t
11496,fa2957,7,t2t
11497,fa2957,7,i2t
11498,fa1567,0,t2t
11499,fa1567,2,t2t
11500,fa1567,4,t2t
11501,fa1567,5,t2t
11502,fa1567,7,t2t
11503,fa1567,6,i2t
11504,fa3595,2,t2t
11505,fa3595,4,t2t
11506,fa3595,7,t2t
11507,mi1845,1,i2t
11508,mi1845,2,i2t
11509,mi1845,3,i2t
11510,fa1816,4,t2t
11511,fa1816,9,t2t
11512,fa1816,0,i2t
11513,mi3347,2,i2t
11514,fa1352,0,t2t
11515,fa1352,3,t2t
11516,fa1352,7,t2t
11517,fa1352,8,t2t
11518,fa1352,9,t2t
11519,fa1352,1,i2t
11520,fa1352,3,i2t
11521,mi2188,6,t2t
11522,mi3805,8,t2t
11523,mi3889,1,t2t
11524,mi3889,2,t2t
11525,mi3889,3,t2t
11526,mi3889,4,t2t
11527,mi3889,5,t2t
11528,mi3285,2,t2t
11529,fa3016,0,t2t
11530,fa3016,1,t2t
11531,fa3016,5,t2t
11532,fa3016,3,i2t
11533,mi2954,1,t2t
11534,mi2954,5,t2t
11535,mi2954,9,t2t
11536,mi2954,1,i2t
11537,mi3396,0,t2t
11538,mi3396,1,t2t
11539,mi3396,5,t2t
11540,fa0019,9,i2t
11541,fa0710,0,t2t
11542,fa0710,2,t2t
11543,fa0710,4,t2t
11544,fa0710,5,t2t
11545,fa0710,9,t2t
11546,fa0710,1,i2t
11547,fa2046,1,t2t
11548,fa2046,3,t2t
11549,fa2046,5,t2t
11550,fa2046,8,t2t
11551,fa2046,9,t2t
11552,fa2046,0,i2t
11553,fa2046,1,i2t
11554,fa3290,0,t2t
11555,fa3290,1,t2t
11556,fa3290,2,t2t
11557,fa3290,4,t2t
11558,fa3290,5,t2t
11559,fa3290,7,t2t
11560,fa3275,1,t2t
11561,fa3275,2,t2t
11562,fa3275,3,t2t
11563,fa3275,6,t2t
11564,fa3275,7,t2t
11565,fa3275,8,t2t
11566,fa3275,7,i2t
11567,fa4133,0,t2t
11568,fa4133,2,t2t
11569,fa4133,3,t2t
11570,fa4133,4,t2t
11571,fa4133,7,t2t
11572,fa4133,4,i2t
11573,fa0499,0,t2t
11574,fa0499,1,t2t
11575,fa0499,5,t2t
11576,fa0499,6,t2t
11577,fa1673,1,t2t
11578,fa1673,2,t2t
11579,fa1673,5,t2t
11580,fa1673,6,t2t
11581,mi0361,3,t2t
11582,mi0361,7,t2t
11583,fa4202,0,i2t
11584,mi3854,0,t2t
11585,mi3854,4,t2t
11586,mi3854,5,t2t
11587,mi3854,7,t2t
11588,mi3854,8,t2t
11589,mi3854,9,t2t
11590,fa0063,0,t2t
11591,fa0063,2,t2t
11592,fa0063,3,t2t
11593,fa0063,8,t2t
11594,fa0063,1,i2t
11595,fa0063,8,i2t
11596,mi0045,2,t2t
11597,mi0045,4,t2t
11598,mi0045,5,t2t
11599,mi0045,6,t2t
11600,mi0045,9,t2t
11601,mi2990,0,t2t
11602,mi2990,2,i2t
11603,mi2990,6,i2t
11604,fa3600,4,t2t
11605,mi2023,2,t2t
11606,mi2023,3,t2t
11607,mi2023,5,t2t
11608,mi2023,6,t2t
11609,mi2023,8,t2t
11610,mi2023,9,t2t
11611,mi2023,0,i2t
11612,mi2023,2,i2t
11613,mi2023,3,i2t
11614,mi2023,5,i2t
11615,mi2023,8,i2t
11616,mi2817,1,t2t
11617,mi2817,2,t2t
11618,mi2817,3,t2t
11619,mi2817,4,t2t
11620,mi2817,5,t2t
11621,mi2817,6,t2t
11622,mi2817,7,t2t
11623,fa3445,1,t2t
11624,fa3445,4,t2t
11625,fa3445,7,t2t
11626,fa3445,9,t2t
11627,fa3445,1,i2t
11628,fa1747,0,t2t
11629,fa1747,1,t2t
11630,fa1747,2,t2t
11631,fa1747,3,t2t
11632,fa1747,4,t2t
11633,fa1747,5,t2t
11634,fa1747,8,t2t
11635,mi5181,0,t2t
11636,mi5181,2,t2t
11637,mi5181,4,t2t
11638,mi5181,6,t2t
11639,mi5181,8,t2t
11640,mi2950,2,i2t
11641,fa1460,0,t2t
11642,fa1460,1,t2t
11643,fa1460,3,i2t
11644,mi3802,0,t2t
11645,mi3802,2,i2t
11646,mi1377,0,t2t
11647,mi1377,1,t2t
11648,mi1377,4,t2t
11649,mi1377,6,t2t
11650,mi1377,7,t2t
11651,mi1377,0,i2t
11652,mi5179,6,t2t
11653,mi5071,0,t2t
11654,mi5071,7,i2t
11655,mi2181,2,t2t
11656,mi2181,7,t2t
11657,mi2181,7,i2t
11658,mi5053,5,t2t
11659,fa3141,2,i2t
11660,mi2589,8,t2t
11661,mi3867,4,t2t
11662,mi3867,7,t2t
11663,mi3867,8,t2t
11664,fa4308,4,t2t
11665,fa4308,6,t2t
11666,fa4308,7,t2t
11667,fa4308,1,i2t
11668,fa4308,5,i2t
11669,mi0036,0,t2t
11670,mi0036,3,t2t
11671,mi0036,5,t2t
11672,mi0036,8,t2t
11673,mi0036,9,t2t
11674,mi0036,1,i2t
11675,fa4077,6,t2t
11676,mi0566,1,t2t
11677,mi0566,4,t2t
11678,mi0566,5,t2t
11679,mi0566,7,t2t
11680,mi0566,8,t2t
11681,mi0566,9,t2t
11682,mi0566,0,i2t
11683,mi0566,1,i2t
11684,mi0566,2,i2t
11685,mi0566,6,i2t
11686,mi2663,4,t2t
11687,mi2663,7,t2t
11688,mi2663,0,i2t
11689,mi1347,1,t2t
11690,mi1347,3,t2t
11691,mi1347,7,t2t
11692,mi1347,9,t2t
11693,fa2645,4,t2t
11694,fa2645,5,t2t
11695,fa2645,7,t2t
11696,mi3814,0,t2t
11697,mi3814,5,t2t
11698,mi3814,6,t2t
11699,mi3814,7,t2t
11700,mi3814,8,t2t
11701,fa0000,0,t2t
11702,fa0000,1,t2t
11703,fa0000,2,t2t
11704,fa0000,3,t2t
11705,fa0000,6,t2t
11706,fa1637,0,t2t
11707,fa1637,4,t2t
11708,fa1059,4,t2t
11709,mi3580,0,t2t
11710,mi3580,1,t2t
11711,mi3580,2,t2t
11712,mi3580,3,t2t
11713,mi3580,6,t2t
11714,mi3580,7,t2t
11715,mi3580,8,t2t
11716,mi3580,2,i2t
11717,fa0141,1,t2t
11718,fa0141,3,t2t
11719,fa0141,4,t2t
11720,fa0141,5,t2t
11721,fa0141,9,t2t
11722,fa3268,0,t2t
11723,fa3268,1,t2t
11724,fa3268,2,t2t
11725,fa3268,3,t2t
11726,fa3268,5,t2t
11727,mi2179,0,t2t
11728,mi2179,7,i2t
11729,mi2624,0,t2t
11730,mi2624,1,t2t
11731,mi2624,2,t2t
11732,mi2624,3,t2t
11733,mi2624,6,t2t
11734,mi2624,8,t2t
11735,mi2624,2,i2t
11736,mi2624,4,i2t
11737,mi2624,5,i2t
11738,mi2624,7,i2t
11739,mi2624,9,i2t
11740,mi1726,0,i2t
11741,fa1486,1,t2t
11742,fa1486,4,i2t
11743,fa0279,0,t2t
11744,fa0279,1,t2t
11745,fa0279,2,t2t
11746,fa0279,3,t2t
11747,fa0279,4,t2t
11748,fa0279,7,t2t
11749,fa0279,3,i2t
11750,fa0279,4,i2t
11751,fa0279,5,i2t
11752,mi0154,2,t2t
11753,mi0154,3,t2t
11754,mi0154,5,t2t
11755,mi0154,6,t2t
11756,mi0154,7,t2t
11757,mi0154,0,i2t
11758,mi0154,3,i2t
11759,mi0154,8,i2t
11760,fa2420,0,t2t
11761,fa2420,1,t2t
11762,fa2420,6,t2t
11763,fa2420,7,t2t
11764,fa2420,3,i2t
11765,fa2420,4,i2t
11766,fa3520,0,t2t
11767,fa3520,1,t2t
11768,fa3520,2,t2t
11769,fa3520,5,t2t
11770,fa3520,6,t2t
11771,fa3520,7,t2t
11772,fa3520,9,t2t
11773,fa2227,6,i2t
11774,mi1983,0,t2t
11775,mi1983,2,t2t
11776,mi1983,5,t2t
11777,mi1983,6,t2t
11778,mi1983,7,t2t
11779,fa2045,0,t2t
11780,fa2045,1,t2t
11781,fa2045,2,t2t
11782,fa2045,6,t2t
11783,fa2045,7,t2t
11784,fa2045,2,i2t
11785,fa2045,6,i2t
11786,fa2045,8,i2t
11787,mi1798,8,i2t
11788,mi2698,0,t2t
11789,mi2698,5,t2t
11790,fa1706,1,t2t
11791,fa1706,2,t2t
11792,fa1706,3,t2t
11793,fa1706,6,t2t
11794,fa1706,7,t2t
11795,fa1706,8,t2t
11796,fa1706,0,i2t
11797,mi3102,0,t2t
11798,mi3102,1,t2t
11799,mi3102,4,t2t
11800,mi3102,6,t2t
11801,mi3102,9,t2t
11802,mi3102,0,i2t
11803,mi2700,1,t2t
11804,mi2700,7,t2t
11805,mi2700,1,i2t
11806,mi2700,2,i2t
11807,fa0699,0,t2t
11808,fa0699,1,t2t
11809,fa0699,2,t2t
11810,fa0699,6,t2t
11811,fa0699,7,t2t
11812,fa0699,8,t2t
11813,fa0699,0,i2t
11814,mi3484,0,t2t
11815,mi3484,1,t2t
11816,mi3484,2,t2t
11817,mi3484,4,t2t
11818,mi3484,5,t2t
11819,mi3484,6,t2t
11820,mi3484,9,t2t
11821,fa1331,0,t2t
11822,fa1331,2,t2t
11823,fa1331,4,t2t
11824,fa1331,6,t2t
11825,fa1331,7,t2t
11826,fa1137,1,t2t
11827,fa1137,4,t2t
11828,fa1137,5,t2t
11829,fa1137,1,i2t
11830,fa3291,1,t2t
11831,fa3291,2,t2t
11832,fa3291,3,t2t
11833,fa3291,4,t2t
11834,fa3291,5,t2t
11835,fa3291,3,i2t
11836,fa3291,5,i2t
11837,mi5135,2,t2t
11838,mi5135,6,t2t
11839,fa2925,0,t2t
11840,fa2925,3,t2t
11841,fa2925,6,t2t
11842,fa2414,0,t2t
11843,fa2414,1,t2t
11844,fa2414,2,t2t
11845,fa2414,5,t2t
11846,fa2414,6,t2t
11847,fa2414,9,t2t
11848,fa1330,0,t2t
11849,fa1330,1,t2t
11850,fa1330,5,t2t
11851,fa1330,7,t2t
11852,mi4401,1,t2t
11853,mi4401,3,t2t
11854,mi4401,0,i2t
11855,mi4401,3,i2t
11856,mi4086,4,t2t
11857,mi4086,8,t2t
11858,fa4275,0,t2t
11859,fa4275,1,t2t
11860,fa4275,2,t2t
11861,fa4275,4,t2t
11862,fa4275,5,t2t
11863,fa4275,7,t2t
11864,fa4275,9,t2t
11865,fa3371,0,i2t
11866,fa2934,0,t2t
11867,fa2934,1,t2t
11868,fa2934,2,t2t
11869,fa2934,4,t2t
11870,fa2934,5,t2t
11871,fa2934,6,t2t
11872,fa2934,7,t2t
